timestamp,x,y,event,score,poops
1743646892.204801,605.0,155.0,keypress_down,2500,0
1743646892.218949,605.0,160.0,keypress_down,2500,0
1743646892.235727,605.0,165.0,keypress_down,2500,0
1743646892.253542,605.0,170.0,keypress_down,2500,0
1743646892.2702029,605.0,175.0,keypress_down,2500,0
1743646892.2895,610.0,175.0,keypress_right,2500,0
1743646892.290164,610.0,180.0,keypress_down,2500,0
1743646892.3040361,615.0,180.0,keypress_right,2500,0
1743646892.30446,615.0,185.0,keypress_down,2500,0
1743646892.3206851,620.0,185.0,keypress_right,2500,0
1743646892.32127,620.0,190.0,keypress_down,2500,0
1743646892.3375099,625.0,190.0,keypress_right,2500,0
1743646892.3379,625.0,195.0,keypress_down,2500,0
1743646892.355999,630.0,195.0,keypress_right,2500,0
1743646892.371588,635.0,195.0,keypress_right,2500,0
1743646892.388618,640.0,195.0,keypress_right,2500,0
1743646892.4056342,645.0,195.0,keypress_right,2500,0
1743646892.423394,650.0,195.0,keypress_right,2500,0
1743646892.442016,655.0,195.0,keypress_right,2500,0
1743646892.457045,660.0,195.0,keypress_right,2500,0
1743646892.4741051,665.0,195.0,keypress_right,2500,0
1743646892.491161,670.0,195.0,keypress_right,2500,0
1743646892.507953,675.0,195.0,keypress_right,2500,0
1743646892.525232,680.0,195.0,keypress_right,2500,0
1743646892.5423539,685.0,195.0,keypress_right,2500,0
1743646892.558829,690.0,195.0,keypress_right,2500,0
1743646892.5761762,695.0,195.0,keypress_right,2500,0
1743646892.592695,700.0,195.0,keypress_right,2500,0
1743646892.6110961,705.0,195.0,keypress_right,2500,0
1743646892.6116621,705.0,200.0,keypress_down,2500,0
1743646892.625952,710.0,200.0,keypress_right,2500,0
1743646892.626535,710.0,205.0,keypress_down,2500,0
1743646892.643384,715.0,205.0,keypress_right,2500,0
1743646892.6439302,715.0,210.0,keypress_down,2500,0
1743646892.659689,720.0,210.0,keypress_right,2500,0
1743646892.660285,720.0,215.0,keypress_down,2500,0
1743646892.677313,725.0,215.0,keypress_right,2500,0
1743646892.677852,725.0,220.0,keypress_down,2500,0
1743646892.693846,730.0,220.0,keypress_right,2500,0
1743646892.694415,730.0,225.0,keypress_down,2500,0
1743646892.711977,735.0,225.0,keypress_right,2500,0
1743646892.7275069,740.0,225.0,keypress_right,2500,0
1743646892.7437499,745.0,225.0,keypress_right,2500,0
1743646892.7611551,750.0,225.0,keypress_right,2500,0
1743646892.77848,750.0,225.0,keypress_right,2500,0
1743646892.795647,750.0,225.0,keypress_right,2500,0
1743646892.8131819,750.0,225.0,keypress_right,2500,0
1743646892.8296828,750.0,225.0,keypress_right,2500,0
1743646892.847098,750.0,225.0,keypress_right,2500,0
1743646892.8638248,750.0,225.0,keypress_right,2500,0
1743646892.8809988,750.0,225.0,keypress_right,2500,0
1743646892.8977652,750.0,225.0,keypress_right,2500,0
1743646892.915355,750.0,225.0,keypress_right,2500,0
1743646892.931315,750.0,225.0,keypress_right,2500,0
1743646892.9606872,750.0,230.0,keypress_down,2500,0
1743646892.963399,750.0,235.0,keypress_down,2500,0
1743646892.980426,750.0,240.0,keypress_down,2500,0
1743646892.9977002,750.0,245.0,keypress_down,2500,0
1743646893.015272,750.0,250.0,keypress_down,2500,0
1743646893.03168,750.0,255.0,keypress_down,2500,0
1743646893.048823,750.0,260.0,keypress_down,2500,0
1743646893.0657332,750.0,265.0,keypress_down,2500,0
1743646893.081412,750.0,270.0,keypress_down,2500,0
1743646893.0989661,750.0,275.0,keypress_down,2500,0
1743646893.114897,750.0,280.0,keypress_down,2500,0
1743646893.1319711,750.0,285.0,keypress_down,2500,0
1743646893.14881,750.0,290.0,keypress_down,2500,0
1743646893.1659,750.0,295.0,keypress_down,2500,0
1743646893.1830342,750.0,300.0,keypress_down,2500,0
1743646893.1996129,750.0,305.0,keypress_down,2500,0
1743646893.217139,750.0,310.0,keypress_down,2500,0
1743646893.234297,750.0,315.0,keypress_down,2500,0
1743646893.2530181,750.0,320.0,keypress_down,2500,0
1743646893.267679,750.0,325.0,keypress_down,2500,0
1743646893.285064,750.0,330.0,keypress_down,2500,0
1743646893.3017159,750.0,335.0,keypress_down,2500,0
1743646893.318968,750.0,340.0,keypress_down,2500,0
1743646893.335735,750.0,345.0,keypress_down,2500,0
1743646893.3532841,750.0,350.0,keypress_down,2500,0
1743646893.370116,750.0,355.0,keypress_down,2500,0
1743646893.3865979,750.0,360.0,keypress_down,2500,0
1743646893.404284,750.0,365.0,keypress_down,2500,0
1743646893.420596,750.0,370.0,keypress_down,2500,0
1743646893.437284,750.0,375.0,keypress_down,2500,0
1743646893.4545972,750.0,380.0,keypress_down,2500,0
1743646893.4702091,750.0,385.0,keypress_down,2500,0
1743646893.486677,750.0,390.0,keypress_down,2500,0
1743646893.503485,750.0,395.0,keypress_down,2500,0
1743646893.520545,750.0,400.0,keypress_down,2500,0
1743646893.539695,750.0,405.0,keypress_down,2500,0
1743646893.5535538,750.0,410.0,keypress_down,2500,0
1743646893.571232,750.0,415.0,keypress_down,2500,0
1743646893.587378,750.0,420.0,keypress_down,2500,0
1743646893.6050339,750.0,425.0,keypress_down,2500,0
1743646893.62296,750.0,430.0,keypress_down,2500,0
1743646893.637861,750.0,435.0,keypress_down,2500,0
1743646893.6542091,750.0,440.0,keypress_down,2500,0
1743646893.6707132,750.0,445.0,keypress_down,2500,0
1743646893.688395,750.0,450.0,keypress_down,2500,0
1743646893.7063959,750.0,455.0,keypress_down,2500,0
1743646893.721397,750.0,460.0,keypress_down,2500,0
1743646893.739168,750.0,465.0,keypress_down,2500,0
1743646893.7556841,750.0,470.0,keypress_down,2500,0
1743646893.756824,750.0,470.0,"collected_[1.0, 0.9, 0.0, 1.0]",3000,0
1743646893.772578,750.0,475.0,keypress_down,3000,0
1743646893.791939,750.0,480.0,keypress_down,3000,0
1743646893.806779,750.0,485.0,keypress_down,3000,0
1743646893.823613,750.0,490.0,keypress_down,3000,0
1743646893.8406131,750.0,495.0,keypress_down,3000,0
1743646893.857544,750.0,500.0,keypress_down,3000,0
1743646893.876797,750.0,505.0,keypress_down,3000,0
1743646893.891381,750.0,510.0,keypress_down,3000,0
1743646893.907722,750.0,515.0,keypress_down,3000,0
1743646893.924748,750.0,520.0,keypress_down,3000,0
1743646893.9433951,750.0,525.0,keypress_down,3000,0
1743646893.9579892,750.0,530.0,keypress_down,3000,0
1743646894.381302,745.0,530.0,keypress_left,3000,0
1743646894.396024,740.0,530.0,keypress_left,3000,0
1743646894.412689,735.0,530.0,keypress_left,3000,0
1743646894.4288,730.0,530.0,keypress_left,3000,0
1743646894.4450061,725.0,530.0,keypress_left,3000,0
1743646894.4619808,720.0,530.0,keypress_left,3000,0
1743646894.479163,715.0,530.0,keypress_left,3000,0
1743646894.494986,710.0,530.0,keypress_left,3000,0
1743646894.511505,705.0,530.0,keypress_left,3000,0
1743646894.528437,700.0,530.0,keypress_left,3000,0
1743646894.546317,695.0,530.0,keypress_left,3000,0
1743646894.562459,690.0,530.0,keypress_left,3000,0
1743646894.579653,685.0,530.0,keypress_left,3000,0
1743646894.596991,680.0,530.0,keypress_left,3000,0
1743646894.6134982,675.0,530.0,keypress_left,3000,0
1743646894.6307478,670.0,530.0,keypress_left,3000,0
1743646894.6475992,665.0,530.0,keypress_left,3000,0
1743646894.66462,660.0,530.0,keypress_left,3000,0
1743646894.6838558,655.0,530.0,keypress_left,3000,0
1743646894.684319,655.0,525.0,keypress_up,3000,0
1743646894.699104,650.0,525.0,keypress_left,3000,0
1743646894.699573,650.0,520.0,keypress_up,3000,0
1743646894.715362,645.0,520.0,keypress_left,3000,0
1743646894.71562,645.0,515.0,keypress_up,3000,0
1743646894.732367,640.0,515.0,keypress_left,3000,0
1743646894.7325718,640.0,510.0,keypress_up,3000,0
1743646894.7496388,635.0,510.0,keypress_left,3000,0
1743646894.74988,635.0,505.0,keypress_up,3000,0
1743646894.766211,630.0,505.0,keypress_left,3000,0
1743646894.766428,630.0,500.0,keypress_up,3000,0
1743646894.783941,625.0,500.0,keypress_left,3000,0
1743646894.784141,625.0,495.0,keypress_up,3000,0
1743646894.8008802,620.0,495.0,keypress_left,3000,0
1743646894.8012621,620.0,490.0,keypress_up,3000,0
1743646894.817622,615.0,490.0,keypress_left,3000,0
1743646894.8180742,615.0,485.0,keypress_up,3000,0
1743646894.834783,610.0,485.0,keypress_left,3000,0
1743646894.835196,610.0,480.0,keypress_up,3000,0
1743646894.852318,610.0,475.0,keypress_up,3000,0
1743646894.869188,610.0,470.0,keypress_up,3000,0
1743646894.8881621,610.0,465.0,keypress_up,3000,0
1743646894.901688,610.0,460.0,keypress_up,3000,0
1743646894.917493,610.0,455.0,keypress_up,3000,0
1743646894.934956,610.0,450.0,keypress_up,3000,0
1743646894.951448,610.0,445.0,keypress_up,3000,0
1743646894.969312,610.0,440.0,keypress_up,3000,0
1743646894.986039,610.0,435.0,keypress_up,3000,0
1743646895.0026612,610.0,430.0,keypress_up,3000,0
1743646895.020268,610.0,425.0,keypress_up,3000,0
1743646895.0372522,610.0,420.0,keypress_up,3000,0
1743646895.0558238,605.0,420.0,keypress_left,3000,0
1743646895.05634,605.0,415.0,keypress_up,3000,0
1743646895.071199,600.0,415.0,keypress_left,3000,0
1743646895.071703,600.0,410.0,keypress_up,3000,0
1743646895.087879,595.0,410.0,keypress_left,3000,0
1743646895.088371,595.0,405.0,keypress_up,3000,0
1743646895.1043751,590.0,405.0,keypress_left,3000,0
1743646895.10477,590.0,400.0,keypress_up,3000,0
1743646895.1221619,585.0,400.0,keypress_left,3000,0
1743646895.12269,585.0,395.0,keypress_up,3000,0
1743646895.1388988,580.0,395.0,keypress_left,3000,0
1743646895.139458,580.0,390.0,keypress_up,3000,0
1743646895.155655,575.0,390.0,keypress_left,3000,0
1743646895.156182,575.0,385.0,keypress_up,3000,0
1743646895.172391,570.0,385.0,keypress_left,3000,0
1743646895.1739929,570.0,380.0,keypress_up,3000,0
1743646895.1903439,565.0,380.0,keypress_left,3000,0
1743646895.206456,560.0,380.0,keypress_left,3000,0
1743646895.222641,555.0,380.0,keypress_left,3000,0
1743646895.239588,550.0,380.0,keypress_left,3000,0
1743646895.256883,545.0,380.0,keypress_left,3000,0
1743646895.274218,540.0,380.0,keypress_left,3000,0
1743646895.2906399,535.0,380.0,keypress_left,3000,0
1743646895.30753,530.0,380.0,keypress_left,3000,0
1743646895.326551,525.0,380.0,keypress_left,3000,0
1743646895.326985,525.0,375.0,keypress_up,3000,0
1743646895.340868,520.0,375.0,keypress_left,3000,0
1743646895.341303,520.0,370.0,keypress_up,3000,0
1743646895.3573382,515.0,370.0,keypress_left,3000,0
1743646895.357794,515.0,365.0,keypress_up,3000,0
1743646895.37451,510.0,365.0,keypress_left,3000,0
1743646895.3749802,510.0,360.0,keypress_up,3000,0
1743646895.391638,505.0,360.0,keypress_left,3000,0
1743646895.3921049,505.0,355.0,keypress_up,3000,0
1743646895.4090781,500.0,355.0,keypress_left,3000,0
1743646895.409584,500.0,350.0,keypress_up,3000,0
1743646895.4245498,495.0,350.0,keypress_left,3000,0
1743646895.425121,495.0,345.0,keypress_up,3000,0
1743646895.442917,495.0,340.0,keypress_up,3000,0
1743646895.4589992,495.0,335.0,keypress_up,3000,0
1743646895.47561,495.0,330.0,keypress_up,3000,0
1743646895.492509,495.0,325.0,keypress_up,3000,0
1743646895.5098739,495.0,320.0,keypress_up,3000,0
1743646895.526764,495.0,315.0,keypress_up,3000,0
1743646895.544258,495.0,310.0,keypress_up,3000,0
1743646895.560781,495.0,305.0,keypress_up,3000,0
1743646895.5775218,495.0,300.0,keypress_up,3000,0
1743646895.594826,495.0,295.0,keypress_up,3000,0
1743646895.6116621,495.0,290.0,keypress_up,3000,0
1743646895.6283898,495.0,285.0,keypress_up,3000,0
1743646895.646121,495.0,280.0,keypress_up,3000,0
1743646895.662514,495.0,275.0,keypress_up,3000,0
1743646895.679738,495.0,270.0,keypress_up,3000,0
1743646895.6988108,490.0,270.0,keypress_left,3000,0
1743646895.699224,490.0,265.0,keypress_up,3000,0
1743646895.713782,485.0,265.0,keypress_left,3000,0
1743646895.713957,485.0,260.0,keypress_up,3000,0
1743646895.7307599,480.0,260.0,keypress_left,3000,0
1743646895.73112,480.0,255.0,keypress_up,3000,0
1743646895.747544,475.0,255.0,keypress_left,3000,0
1743646895.74794,475.0,250.0,keypress_up,3000,0
1743646895.765242,470.0,250.0,keypress_left,3000,0
1743646895.765717,470.0,245.0,keypress_up,3000,0
1743646895.782974,465.0,245.0,keypress_left,3000,0
1743646895.783382,465.0,240.0,keypress_up,3000,0
1743646895.7993321,460.0,240.0,keypress_left,3000,0
1743646895.799708,460.0,235.0,keypress_up,3000,0
1743646895.8166971,455.0,235.0,keypress_left,3000,0
1743646895.8170428,455.0,230.0,keypress_up,3000,0
1743646895.833311,450.0,230.0,keypress_left,3000,0
1743646895.833496,450.0,225.0,keypress_up,3000,0
1743646895.85065,445.0,225.0,keypress_left,3000,0
1743646895.850816,445.0,220.0,keypress_up,3000,0
1743646895.866218,440.0,220.0,keypress_left,3000,0
1743646895.866385,440.0,215.0,keypress_up,3000,0
1743646895.8834271,435.0,215.0,keypress_left,3000,0
1743646895.883592,435.0,210.0,keypress_up,3000,0
1743646895.90094,430.0,210.0,keypress_left,3000,0
1743646895.90121,430.0,205.0,keypress_up,3000,0
1743646895.917718,425.0,205.0,keypress_left,3000,0
1743646895.91813,425.0,200.0,keypress_up,3000,0
1743646895.935385,425.0,195.0,keypress_up,3000,0
1743646895.951985,425.0,190.0,keypress_up,3000,0
1743646895.9685,425.0,185.0,keypress_up,3000,0
1743646895.986115,425.0,180.0,keypress_up,3000,0
1743646896.002892,425.0,175.0,keypress_up,3000,0
1743646896.020013,425.0,170.0,keypress_up,3000,0
1743646896.037118,425.0,165.0,keypress_up,3000,0
1743646896.053835,425.0,160.0,keypress_up,3000,0
1743646896.070608,425.0,155.0,keypress_up,3000,0
1743646896.086922,425.0,150.0,keypress_up,3000,0
1743646896.1034691,425.0,145.0,keypress_up,3000,0
1743646896.120738,425.0,140.0,keypress_up,3000,0
1743646896.1380339,425.0,135.0,keypress_up,3000,0
1743646896.153887,425.0,130.0,keypress_up,3000,0
1743646896.171176,425.0,125.0,keypress_up,3000,0
1743646896.187501,425.0,120.0,keypress_up,3000,0
1743646896.204491,425.0,115.0,keypress_up,3000,0
1743646896.220997,425.0,110.0,keypress_up,3000,0
1743646896.237178,425.0,105.0,keypress_up,3000,0
1743646896.2540421,420.0,105.0,keypress_left,3000,0
1743646896.254359,420.0,100.0,keypress_up,3000,0
1743646896.270144,415.0,100.0,keypress_left,3000,0
1743646896.2706711,415.0,95.0,keypress_up,3000,0
1743646896.2868931,410.0,95.0,keypress_left,3000,0
1743646896.287541,410.0,90.0,keypress_up,3000,0
1743646896.3036318,405.0,90.0,keypress_left,3000,0
1743646896.304134,405.0,85.0,keypress_up,3000,0
1743646896.320739,400.0,85.0,keypress_left,3000,0
1743646896.3212302,400.0,80.0,keypress_up,3000,0
1743646896.337824,395.0,80.0,keypress_left,3000,0
1743646896.338401,395.0,75.0,keypress_up,3000,0
1743646896.354153,390.0,75.0,keypress_left,3000,0
1743646896.3547132,390.0,70.0,keypress_up,3000,0
1743646896.3712,385.0,70.0,keypress_left,3000,0
1743646896.387403,380.0,70.0,keypress_left,3000,0
1743646896.4041631,375.0,70.0,keypress_left,3000,0
1743646896.421243,370.0,70.0,keypress_left,3000,0
1743646896.4378371,365.0,70.0,keypress_left,3000,0
1743646896.454953,360.0,70.0,keypress_left,3000,0
1743646896.471512,355.0,70.0,keypress_left,3000,0
1743646896.488451,350.0,70.0,keypress_left,3000,0
1743646896.505515,345.0,70.0,keypress_left,3000,0
1743646896.644141,345.0,75.0,keypress_down,3000,0
1743646896.658978,345.0,80.0,keypress_down,3000,0
1743646896.675277,345.0,85.0,keypress_down,3000,0
1743646896.6938748,345.0,90.0,keypress_down,3000,0
1743646896.709345,345.0,95.0,keypress_down,3000,0
1743646896.725641,345.0,100.0,keypress_down,3000,0
1743646896.742635,345.0,105.0,keypress_down,3000,0
1743646896.7603168,345.0,110.0,keypress_down,3000,0
1743646896.777795,345.0,115.0,keypress_down,3000,0
1743646896.794383,345.0,120.0,keypress_down,3000,0
1743646896.811753,345.0,125.0,keypress_down,3000,0
1743646896.8292701,345.0,130.0,keypress_down,3000,0
1743646896.847062,345.0,135.0,keypress_down,3000,0
1743646896.863494,345.0,140.0,keypress_down,3000,0
1743646896.880472,345.0,145.0,keypress_down,3000,0
1743646896.8970869,345.0,150.0,keypress_down,3000,0
1743646896.9127748,345.0,155.0,keypress_down,3000,0
1743646896.929732,345.0,160.0,keypress_down,3000,0
1743646896.946809,345.0,165.0,keypress_down,3000,0
1743646896.963948,345.0,170.0,keypress_down,3000,0
1743646896.980444,345.0,175.0,keypress_down,3000,0
1743646896.997911,345.0,180.0,keypress_down,3000,0
1743646897.014015,345.0,185.0,keypress_down,3000,0
1743646897.031208,345.0,190.0,keypress_down,3000,0
1743646897.05025,350.0,190.0,keypress_right,3000,0
1743646897.050653,350.0,195.0,keypress_down,3000,0
1743646897.065991,355.0,195.0,keypress_right,3000,0
1743646897.066302,355.0,200.0,keypress_down,3000,0
1743646897.082569,360.0,200.0,keypress_right,3000,0
1743646897.082803,360.0,205.0,keypress_down,3000,0
1743646897.099416,365.0,205.0,keypress_right,3000,0
1743646897.116244,370.0,205.0,keypress_right,3000,0
1743646897.133985,375.0,205.0,keypress_right,3000,0
1743646897.151006,380.0,205.0,keypress_right,3000,0
1743646897.168107,385.0,205.0,keypress_right,3000,0
1743646897.184701,390.0,205.0,keypress_right,3000,0
1743646897.201843,395.0,205.0,keypress_right,3000,0
1743646897.2187269,400.0,205.0,keypress_right,3000,0
1743646897.2357981,405.0,205.0,keypress_right,3000,0
1743646897.2533891,410.0,205.0,keypress_right,3000,0
1743646897.269792,415.0,205.0,keypress_right,3000,0
1743646897.286721,420.0,205.0,keypress_right,3000,0
1743646897.3033211,425.0,205.0,keypress_right,3000,0
1743646897.320687,430.0,205.0,keypress_right,3000,0
1743646897.339541,435.0,205.0,keypress_right,3000,0
1743646897.354455,440.0,205.0,keypress_right,3000,0
1743646897.371027,445.0,205.0,keypress_right,3000,0
1743646897.3873851,450.0,205.0,keypress_right,3000,0
1743646897.404448,455.0,205.0,keypress_right,3000,0
1743646897.4215722,460.0,205.0,keypress_right,3000,0
1743646897.438178,465.0,205.0,keypress_right,3000,0
1743646897.454428,470.0,205.0,keypress_right,3000,0
1743646897.4721138,475.0,205.0,keypress_right,3000,0
1743646897.488346,480.0,205.0,keypress_right,3000,0
1743646897.505452,485.0,205.0,keypress_right,3000,0
1743646897.522364,490.0,205.0,keypress_right,3000,0
1743646897.54022,495.0,205.0,keypress_right,3000,0
1743646897.559403,500.0,205.0,keypress_right,3000,0
1743646897.5735521,505.0,205.0,keypress_right,3000,0
